,Id,PID,Lot Area,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,BsmtFin Type 1,Central Air,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Paved Drive,SalePrice
652,2207,909254140,4280,Inside,Crawfor,Norm,1Fam,1Story,5,6,1913,2002,LwQ,N,694,1,0,2,1,Gd,4,1,1.0,P,90350
653,1417,905480150,9600,Corner,Edwards,Artery,1Fam,1.5Fin,6,5,1924,1950,Unf,N,1096,1,0,2,1,TA,5,0,0.0,N,79000
654,2787,907203040,9800,Corner,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,ALQ,Y,894,1,0,3,1,TA,5,0,2.0,Y,149900
655,1037,527403360,7560,Inside,NAmes,Norm,1Fam,1Story,5,5,1971,1971,Rec,Y,864,1,0,3,1,TA,5,0,2.0,Y,123000
656,2659,902305090,9600,Inside,OldTown,Norm,1Fam,2Story,4,2,1900,1950,Unf,N,1774,2,0,4,2,TA,8,0,3.0,N,87000
657,1567,914475020,9880,Inside,Mitchel,Norm,1Fam,SLvl,6,6,1977,1977,ALQ,Y,1118,1,0,3,1,TA,6,1,1.0,Y,171000
658,1225,534477080,9600,Inside,NAmes,Norm,1Fam,1.5Fin,6,5,1950,1950,BLQ,Y,1252,1,0,3,1,TA,6,0,1.0,Y,119000
659,685,535453200,7931,Inside,NAmes,Norm,1Fam,1Story,5,5,1959,1959,BLQ,Y,1148,1,0,3,1,TA,6,0,1.0,Y,132500
660,1358,903427090,5100,Inside,OldTown,Norm,1Fam,2Story,8,7,1925,1996,Unf,Y,1666,1,0,3,1,Gd,7,1,1.0,Y,161000
661,1461,907255030,9720,CulDSac,CollgCr,Norm,1Fam,2Story,9,5,2001,2002,GLQ,Y,1947,2,1,3,1,Gd,7,1,3.0,Y,274000
662,221,905104210,8521,FR2,Sawyer,Feedr,1Fam,1Story,5,5,1967,1967,ALQ,Y,912,1,0,3,1,TA,5,1,1.0,Y,125000
663,2187,908225310,8741,Inside,Edwards,Norm,Duplex,1Story,5,6,1946,1950,Unf,N,1195,2,0,4,2,TA,8,0,0.0,N,98500
664,2504,533128090,12461,Corner,NoRidge,Norm,1Fam,1Story,8,5,1994,1995,GLQ,Y,1624,2,0,2,1,Gd,5,1,3.0,Y,262000
665,855,907201280,6950,Inside,CollgCr,Norm,1Fam,1Story,5,7,1979,1979,ALQ,Y,914,1,0,2,1,TA,5,0,2.0,Y,134900
666,2258,916326040,16905,Inside,Timber,Norm,1Fam,1Story,5,6,1959,1959,BLQ,Y,1328,1,1,2,1,TA,5,2,1.0,P,170000
667,2205,909254100,7155,Inside,Crawfor,Norm,1Fam,2Story,6,8,1926,1991,Unf,Y,1461,1,0,3,1,TA,6,1,1.0,N,135000
668,1158,533125080,9205,Inside,NoRidge,Norm,1Fam,2Story,6,5,1990,1991,ALQ,Y,2683,2,1,4,1,Gd,9,2,2.0,Y,290000
669,1741,528222090,7697,Inside,Gilbert,Norm,1Fam,1Story,7,6,2007,2007,Unf,Y,1258,2,0,3,1,Gd,6,0,2.0,Y,173500
670,2735,905426100,7800,Inside,Edwards,Norm,1Fam,2Story,5,8,1948,2002,GLQ,Y,2008,3,0,3,1,Ex,8,0,1.0,Y,225000
671,1888,534278150,14357,CulDSac,NAmes,Norm,1Fam,1Story,5,5,1961,1961,ALQ,Y,1187,1,0,2,1,TA,6,1,2.0,Y,140500
672,2121,907125120,8775,Inside,CollgCr,Norm,1Fam,1Story,5,5,1994,1994,GLQ,Y,990,1,0,3,1,TA,5,0,1.0,Y,126000
673,1176,533236060,2645,Inside,Somerst,Norm,Twnhs,2Story,8,5,1999,1999,GLQ,Y,1586,2,1,3,1,Gd,7,0,2.0,Y,170000
674,2773,907135230,13568,CulDSac,CollgCr,Norm,1Fam,1Story,5,5,1995,1995,ALQ,Y,990,1,0,3,1,TA,5,0,2.0,Y,156000
675,2619,535426195,16321,CulDSac,NAmes,Norm,1Fam,1Story,5,6,1957,1997,BLQ,Y,1600,1,0,2,1,TA,6,2,1.0,Y,207500
676,1796,528458080,8640,Inside,Somerst,Norm,1Fam,2Story,8,5,2007,2007,GLQ,Y,1792,2,1,3,1,Gd,8,0,2.0,Y,255000
677,1598,923225370,1596,Inside,MeadowV,Norm,Twnhs,SLvl,4,6,1973,1973,GLQ,Y,988,1,0,1,1,TA,4,1,1.0,Y,94900
678,1965,535453150,7315,Inside,NAmes,Norm,1Fam,1Story,5,6,1958,1958,Rec,Y,1170,1,0,3,1,TA,6,1,1.0,Y,140000
679,2651,902134060,7614,Inside,OldTown,Norm,1Fam,2Story,3,5,1905,1950,Unf,Y,1376,1,0,2,1,TA,7,0,1.0,N,96900
680,609,534402140,11000,CulDSac,NAmes,Norm,1Fam,1Story,5,6,1966,1966,BLQ,Y,1154,1,1,3,1,TA,6,1,2.0,Y,154000
681,1990,902300020,10337,Inside,OldTown,Norm,1Fam,2Story,8,9,1910,1999,Unf,N,1772,2,1,3,1,Gd,7,0,2.0,Y,184900
682,1053,528104050,14803,Inside,NridgHt,PosN,1Fam,1Story,10,5,2007,2008,GLQ,Y,2084,2,0,2,1,Ex,7,1,3.0,Y,385000
683,2877,910207110,8765,Inside,IDOTRR,Norm,1Fam,1Story,4,6,1936,1950,ALQ,N,951,1,0,2,1,TA,6,0,1.0,Y,106500
684,497,528327070,12720,Inside,NoRidge,Norm,1Fam,2Story,8,5,2000,2000,GLQ,Y,2687,2,1,4,1,Gd,10,2,3.0,Y,327000
685,514,528441090,11128,Corner,Somerst,PosN,1Fam,1Story,9,5,2005,2006,GLQ,Y,2490,2,0,2,1,Ex,9,2,3.0,Y,468000
686,759,903481120,5160,Corner,IDOTRR,Norm,1Fam,1.5Fin,6,6,1927,1950,Unf,Y,1666,1,0,3,1,TA,4,0,1.0,Y,135000
687,2474,531375070,13072,Inside,SawyerW,RRAe,1Fam,1Story,6,5,2005,2005,Unf,Y,1141,1,1,3,1,TA,6,0,2.0,Y,142500
688,1193,534201240,8814,Inside,NAmes,Feedr,1Fam,2Story,5,6,1968,1968,LwQ,Y,1464,1,1,4,1,TA,7,0,2.0,Y,141000
689,1415,905477050,7000,Inside,Edwards,Norm,2fmCon,2Story,5,7,1910,1991,GLQ,Y,1347,1,0,3,1,TA,5,0,0.0,N,107500
690,2048,904302010,4484,Corner,SWISU,Norm,2fmCon,1.5Fin,5,6,1942,1979,ALQ,N,1282,1,0,2,1,TA,4,0,1.0,Y,108500
691,2483,531452210,9019,Inside,SawyerW,RRAe,1Fam,2Story,6,5,1994,1994,ALQ,Y,1320,2,1,3,1,Gd,6,0,2.0,Y,150000
692,2883,911225110,8520,Inside,IDOTRR,Norm,1Fam,1.5Fin,3,5,1916,1950,Unf,N,936,1,0,2,1,TA,6,0,0.0,N,78000
693,1111,528427010,11932,FR2,Somerst,Feedr,1Fam,1Story,8,5,2007,2008,Unf,Y,1580,2,0,3,1,Gd,7,0,3.0,Y,235128
694,2072,905301050,115149,CulDSac,ClearCr,Norm,1Fam,1Story,7,5,1971,2002,GLQ,Y,1824,2,0,2,1,Gd,5,2,2.0,Y,302000
695,1450,907202240,14330,CulDSac,CollgCr,Norm,1Fam,1Story,5,6,1975,2001,Rec,Y,1558,2,0,2,1,TA,5,0,2.0,Y,163000
696,274,908102060,8777,Inside,Edwards,Feedr,1Fam,1Story,3,6,1945,2007,NB,N,640,1,0,2,1,TA,5,0,1.0,N,84900
697,413,527454050,2308,Inside,NPkVill,Norm,TwnhsE,2Story,6,5,1974,1974,ALQ,Y,1322,2,1,3,1,TA,6,1,2.0,Y,147000
698,751,903429080,2500,Corner,OldTown,Norm,1Fam,2Story,7,8,1915,2005,ALQ,Y,1826,1,1,4,1,Ex,7,1,1.0,Y,155000
699,2897,916403020,8049,CulDSac,Timber,Norm,1Fam,1Story,7,5,1990,1990,ALQ,Y,1339,2,0,2,1,TA,6,1,2.0,Y,180000
700,207,903454060,5600,Inside,IDOTRR,Norm,2fmCon,2Story,4,5,1930,1950,NB,N,1092,2,0,3,2,Fa,7,0,0.0,N,55000
701,2269,916455110,9590,Corner,Timber,Norm,1Fam,SLvl,7,5,2003,2003,GLQ,Y,1146,2,0,3,1,Gd,6,1,2.0,Y,187500
702,891,908152100,7200,Inside,Edwards,Norm,1Fam,SLvl,6,6,1976,1976,ALQ,Y,1125,1,0,3,1,TA,6,1,1.0,Y,125000
703,2863,909280030,11500,Inside,Crawfor,Norm,1Fam,1.5Fin,7,7,1936,1987,Rec,Y,2057,1,1,3,1,Gd,6,1,1.0,Y,250000
704,1298,902134100,6756,Inside,OldTown,Norm,1Fam,1Story,5,6,1910,1950,Unf,N,899,1,0,2,1,TA,5,0,1.0,P,78000
705,1292,902109080,11426,Inside,OldTown,Norm,2fmCon,1.5Fin,4,6,1910,1996,Unf,Y,1594,2,0,3,2,TA,9,0,0.0,N,118000
706,1687,528102100,12030,Inside,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Unf,Y,1694,2,0,3,1,Gd,7,0,3.0,Y,318000
707,2749,906223180,9554,Inside,SawyerW,Norm,1Fam,2Story,8,5,1993,1994,GLQ,Y,1911,2,1,3,1,Gd,8,1,2.0,Y,215000
708,2875,910203100,8534,Inside,IDOTRR,Norm,1Fam,1Story,4,4,1925,1950,Unf,N,672,1,0,2,1,TA,4,0,0.0,N,72000
709,1029,527358120,11361,Inside,NWAmes,Norm,1Fam,1Story,6,5,1976,1976,ALQ,Y,1523,2,0,3,1,TA,7,1,2.0,Y,180000
710,1581,916402115,12416,Inside,Timber,Norm,1Fam,1Story,6,5,1986,1986,ALQ,Y,1651,2,0,3,1,TA,7,1,2.0,Y,184000
711,612,534426110,9600,Corner,NAmes,Norm,1Fam,1Story,5,6,1959,1959,ALQ,Y,1041,1,0,3,1,TA,6,0,1.0,Y,124500
712,139,535152010,8267,Corner,NAmes,Feedr,Duplex,1Story,5,5,1958,1958,Unf,Y,1604,2,0,4,2,TA,8,0,2.0,Y,135000
713,1335,903226060,6000,Inside,BrkSide,Norm,1Fam,1.5Fin,6,7,1940,1989,ALQ,Y,1672,1,1,3,1,Gd,6,1,1.0,Y,164900
714,2531,534176250,9600,Inside,NWAmes,Norm,1Fam,1Story,7,5,1969,1969,Unf,Y,1164,1,1,3,1,TA,6,0,2.0,Y,140000
715,681,535452090,7350,Inside,NAmes,Norm,1Fam,1Story,5,6,1958,1958,Unf,Y,1041,1,0,3,1,TA,6,0,1.0,Y,128000
716,1383,905107280,7703,CulDSac,Sawyer,Norm,1Fam,SFoyer,6,8,1978,1978,ALQ,Y,1034,1,0,3,1,TA,6,1,2.0,Y,153000
717,1359,903429010,4347,Inside,OldTown,Norm,1Fam,1.5Fin,6,8,1910,1950,Unf,Y,1609,1,0,3,1,TA,7,0,1.0,N,127500
718,1226,534477090,9600,Inside,NAmes,Norm,1Fam,1Story,5,8,1950,2006,BLQ,Y,1337,1,0,3,1,Gd,7,1,1.0,Y,141500
719,63,528363130,12256,Corner,NoRidge,Norm,1Fam,2Story,8,5,1994,1995,GLQ,Y,2622,2,1,3,1,Gd,9,2,2.0,Y,325000
720,1869,534151090,9547,Inside,NWAmes,Norm,1Fam,1Story,7,6,1993,1993,Unf,Y,1594,2,0,2,1,Gd,6,1,2.0,Y,188500
721,2468,528488110,7200,Inside,Somerst,Norm,1Fam,1Story,6,5,2006,2006,GLQ,Y,1262,2,0,2,1,Gd,5,0,2.0,Y,185000
722,1135,531375050,13072,Inside,SawyerW,RRAe,1Fam,1Story,6,5,2005,2006,GLQ,Y,1175,1,0,3,1,Gd,6,0,0.0,Y,146000
723,719,902329080,3600,Inside,OldTown,Norm,1Fam,2Story,6,7,1917,2007,Unf,Y,1288,1,0,3,1,Ex,5,1,1.0,N,119000
724,405,527451320,1680,Inside,BrDale,Norm,Twnhs,2Story,5,5,1971,1971,Unf,Y,1302,2,1,3,1,TA,6,0,1.0,Y,112000
725,2506,533208050,3316,Inside,Somerst,Norm,TwnhsE,1Story,8,5,2005,2005,GLQ,Y,1247,1,1,1,1,Gd,4,1,2.0,Y,197000
726,2380,528102080,16387,Inside,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,GLQ,Y,2589,2,1,4,1,Ex,11,1,3.0,Y,412083
727,1565,914465060,13265,CulDSac,Mitchel,Norm,1Fam,1Story,8,5,2002,2002,GLQ,Y,1689,2,0,3,1,Gd,7,2,3.0,Y,271000
728,1727,528188160,3242,Inside,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,GLQ,Y,1405,2,0,2,1,Gd,6,1,2.0,Y,200000
729,1661,527359160,8991,CulDSac,NWAmes,PosN,1Fam,SLvl,7,6,1976,1976,GLQ,Y,1324,2,0,3,1,Gd,5,1,2.0,Y,174000
730,1967,535457020,8000,Inside,NAmes,Norm,1Fam,1Story,5,5,1960,1960,BLQ,Y,1377,1,0,3,1,TA,6,2,1.0,Y,156500
731,2267,916455010,9303,Corner,Timber,Norm,1Fam,2Story,6,5,1996,1997,ALQ,Y,1756,2,1,3,1,TA,7,0,2.0,Y,204000
732,1389,905200510,8544,CulDSac,Sawyer,Norm,1Fam,1Story,5,6,1966,2006,Unf,Y,1228,1,1,3,1,Gd,6,0,1.0,Y,149350
733,2553,534430110,11425,Corner,NAmes,Norm,1Fam,1Story,5,6,1954,1954,BLQ,Y,1008,1,0,2,1,TA,4,1,1.0,Y,137000
734,1459,907254090,11404,Inside,CollgCr,Norm,1Fam,2Story,7,5,1998,1999,ALQ,Y,2031,2,1,3,1,Gd,8,1,2.0,Y,222500
735,1739,528222060,8229,Inside,Gilbert,Norm,1Fam,2Story,6,5,2007,2007,Unf,Y,1504,2,1,3,1,Gd,6,0,2.0,Y,166000
736,172,902106130,4485,Inside,OldTown,Artery,1Fam,1Story,5,7,1920,1950,BLQ,Y,936,1,0,2,1,TA,5,1,0.0,P,109500
737,788,905402070,15635,CulDSac,Edwards,Norm,1Fam,1Story,4,5,1954,1954,NB,Y,1383,1,0,2,1,TA,6,0,2.0,Y,122000
738,1979,902110010,3153,Inside,OldTown,Norm,1Fam,1Story,5,6,1920,1990,Unf,Y,967,1,0,2,1,TA,5,1,1.0,N,99900
739,1801,528477020,11096,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,2006,GLQ,Y,1656,2,0,3,1,Gd,7,0,3.0,Y,249700
740,931,909427200,14000,Inside,Crawfor,Norm,1Fam,1Story,6,8,1950,2004,Unf,Y,1152,1,0,3,1,Gd,6,1,1.0,Y,158500
741,2471,531363080,7733,Inside,SawyerW,Norm,1Fam,1Story,6,5,2005,2005,GLQ,Y,1142,1,1,3,1,Gd,5,0,0.0,Y,139500
742,2899,916460070,8098,Inside,Timber,Norm,1Fam,1Story,6,5,2000,2000,GLQ,Y,1403,2,0,2,1,Gd,5,0,2.0,Y,202000
743,2544,534276230,8393,Corner,NAmes,Norm,Duplex,1Story,5,5,1959,2005,LwQ,Y,1712,2,0,4,2,TA,8,0,2.0,Y,145000
744,1386,905200090,12900,Inside,Sawyer,Feedr,Duplex,SFoyer,4,4,1969,1969,GLQ,Y,1258,0,2,0,2,TA,6,0,2.0,Y,108959
745,315,916125360,57200,Inside,Timber,Norm,1Fam,1Story,5,5,1948,1950,BLQ,Y,1687,1,0,3,1,TA,7,2,2.0,N,160000
746,1932,535301160,8078,Inside,NAmes,Norm,Duplex,1Story,5,5,1958,1958,Unf,Y,1560,2,0,4,2,TA,8,0,2.0,Y,128600
747,1660,527359080,12384,CulDSac,NWAmes,Norm,1Fam,2Story,7,7,1976,1976,Unf,Y,1935,2,1,3,1,TA,7,1,2.0,Y,197900
748,2353,527358090,9927,Inside,NWAmes,Norm,1Fam,SFoyer,7,5,1976,1976,GLQ,Y,1083,1,0,2,1,TA,5,1,2.0,Y,172000
749,2139,907202100,16300,CulDSac,CollgCr,Norm,1Fam,1Story,5,4,1977,1977,Rec,Y,907,1,0,3,1,TA,5,0,1.0,Y,130000
750,1585,916460060,7915,Inside,Timber,Norm,1Fam,1Story,6,5,1999,2000,GLQ,Y,1675,2,0,3,1,Gd,6,0,2.0,Y,195000
751,1602,923250210,21750,Inside,Mitchel,Artery,1Fam,1Story,5,5,1954,1954,Unf,Y,988,1,0,2,1,TA,4,0,2.0,N,113000
752,2888,914474020,9116,Corner,Mitchel,Norm,1Fam,1Story,8,5,2001,2001,Unf,Y,1491,2,0,3,1,Gd,7,0,2.0,Y,209000
753,965,916403250,14419,Corner,Timber,Norm,1Fam,SLvl,7,5,1987,1989,GLQ,Y,1479,2,1,3,1,Gd,7,1,2.0,Y,213500
754,645,535304100,13070,Corner,NAmes,Norm,1Fam,1Story,5,5,1951,1951,Rec,Y,1112,1,0,2,1,TA,5,0,2.0,Y,126000
755,789,905450020,9855,Corner,Edwards,Norm,1Fam,1Story,6,5,1956,1956,Unf,Y,1689,1,0,3,1,TA,7,1,2.0,Y,127500
756,1015,527252080,8118,Inside,StoneBr,PosN,TwnhsE,1Story,9,5,2007,2007,GLQ,Y,1710,2,0,2,1,Ex,6,1,2.0,Y,334000
757,1264,535426260,10920,Corner,NAmes,Norm,1Fam,1Story,6,5,1960,1960,BLQ,Y,1253,1,1,2,1,TA,5,1,1.0,Y,157000
758,1972,535477180,6600,Inside,NAmes,PosN,1Fam,1Story,5,5,1962,1962,ALQ,Y,864,1,0,2,1,TA,5,0,1.0,Y,125500
759,1481,907420080,8199,Inside,CollgCr,Norm,1Fam,2Story,7,5,2005,2005,GLQ,Y,1456,2,1,3,1,Gd,7,1,2.0,Y,189000
760,954,914476380,9947,CulDSac,Mitchel,Norm,1Fam,SLvl,7,5,1990,1991,GLQ,Y,1217,2,0,3,1,Gd,6,0,2.0,Y,173000
761,2499,532476050,14330,Corner,Veenker,Norm,1Fam,SLvl,7,4,1974,1974,ALQ,Y,2646,2,0,3,1,Gd,9,4,2.0,Y,260000
762,824,906380050,10769,Inside,CollgCr,Norm,1Fam,2Story,8,5,2007,2007,GLQ,Y,1768,2,1,3,1,Gd,7,0,2.0,Y,212000
763,2769,907125020,8846,CulDSac,CollgCr,Norm,1Fam,SFoyer,5,5,1996,1996,GLQ,Y,914,1,0,2,1,TA,5,0,2.0,Y,148000
764,123,534403360,10600,Inside,NAmes,Norm,1Fam,SLvl,6,5,1964,1964,Unf,Y,1775,2,0,3,1,TA,8,0,2.0,Y,136300
765,1862,533352075,18890,Inside,Sawyer,Feedr,Duplex,1.5Fin,5,5,1977,1977,GLQ,Y,2620,2,2,4,2,TA,12,1,2.0,N,190000
766,1308,902300110,9142,Inside,OldTown,Norm,2fmCon,2Story,5,5,1900,2006,Unf,N,1627,2,0,4,2,TA,10,0,2.0,N,139500
767,1758,528290060,7750,Inside,Gilbert,RRAn,1Fam,2Story,7,5,2003,2003,Unf,Y,1320,2,1,3,1,Gd,6,0,2.0,Y,162000
768,2236,910201110,6060,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,5,1939,1950,Unf,Y,1123,1,0,3,1,TA,4,0,1.0,P,100000
769,2912,923225510,10172,Inside,Mitchel,Norm,1Fam,1Story,5,7,1968,2003,ALQ,Y,874,1,0,3,1,TA,5,0,1.0,Y,126500
770,2093,906201200,10380,Inside,SawyerW,Norm,1Fam,2Story,7,5,1986,1987,LwQ,Y,2730,2,1,4,1,Gd,8,1,2.0,Y,301000
771,2128,907180040,9337,Inside,CollgCr,Norm,1Fam,2Story,6,5,1997,1997,GLQ,Y,1786,2,1,3,1,Gd,7,0,2.0,Y,204750
772,679,535451170,7200,Inside,NAmes,Norm,Duplex,1Story,4,5,1949,1950,NB,N,1040,2,0,2,2,TA,6,0,2.0,Y,90000
773,1313,902304060,9600,Inside,OldTown,Norm,2fmCon,2Story,5,5,1920,1960,Rec,Y,2350,2,0,4,2,TA,10,0,2.0,Y,130000
774,2534,534201250,8640,Inside,NAmes,Feedr,1Fam,2Story,5,5,1968,1968,ALQ,Y,1770,1,1,4,1,TA,7,0,2.0,Y,155000
775,1273,535453210,7931,Inside,NAmes,Norm,1Fam,1Story,5,6,1960,1960,BLQ,Y,1269,1,1,3,1,TA,6,1,1.0,Y,155000
776,219,905102060,11625,Inside,Sawyer,Norm,2fmCon,1Story,5,4,1965,1965,BLQ,Y,1039,1,1,3,1,TA,6,0,2.0,Y,131500
777,133,534476260,9600,Inside,NAmes,Norm,1Fam,SLvl,6,6,1955,1972,BLQ,Y,1520,1,0,3,1,TA,7,2,1.0,Y,153000
778,38,528112020,11478,Inside,NridgHt,Norm,1Fam,1Story,8,5,2007,2008,GLQ,Y,1704,2,0,3,1,Gd,7,1,3.0,Y,306000
779,2408,528186100,7740,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,GLQ,Y,1686,2,0,1,1,Ex,6,1,3.0,Y,332200
780,1575,916382120,9520,Inside,Timber,Norm,1Fam,1Story,8,5,2007,2008,GLQ,Y,1646,2,0,3,1,Gd,7,1,3.0,Y,293077
781,1671,527425025,17199,FR2,NAmes,Norm,1Fam,1Story,4,7,1961,1961,ALQ,Y,914,1,0,2,1,TA,4,0,1.0,Y,128000
782,2000,902401030,5400,Corner,OldTown,Norm,1Fam,1Story,6,7,1926,2004,LwQ,Y,1616,2,0,3,1,Gd,5,0,1.0,Y,152000
783,2621,535450180,10800,Inside,NAmes,Norm,1Fam,1.5Fin,4,4,1949,1950,Unf,N,1192,1,1,4,1,TA,6,0,0.0,Y,135000
784,1996,902304040,9900,Inside,OldTown,Norm,1Fam,2Story,6,4,1880,1950,Unf,Y,2210,2,0,5,1,Fa,8,0,1.0,N,117500
785,1976,902106070,6000,Inside,OldTown,Norm,1Fam,1.5Fin,6,6,1927,1950,Rec,Y,1296,1,0,3,1,TA,6,0,2.0,Y,127500
786,1861,533350020,17778,Inside,Veenker,Norm,1Fam,1Story,8,5,1981,1981,ALQ,Y,2497,2,0,2,1,Gd,7,2,2.0,Y,373000
787,1600,923228080,1477,Inside,MeadowV,Norm,Twnhs,2Story,6,9,1970,2007,GLQ,Y,1092,2,1,3,1,TA,6,0,0.0,Y,98000
788,298,909452114,19645,FR2,Crawfor,Norm,1Fam,SLvl,7,6,1994,2007,GLQ,Y,1652,2,1,3,1,Gd,6,0,2.0,Y,203135
789,875,907285050,8750,Inside,CollgCr,Norm,1Fam,2Story,7,5,1996,1996,Unf,Y,1716,2,1,2,1,Gd,7,1,2.0,Y,191000
790,1205,534276190,7785,Inside,NAmes,Norm,1Fam,1Story,5,5,1956,1956,NB,Y,1014,1,0,2,1,TA,6,0,1.0,Y,98000
791,763,904301060,10800,Inside,Edwards,Norm,Duplex,1Story,5,5,1987,1988,GLQ,Y,1200,3,0,3,1,TA,5,0,0.0,Y,179000
792,512,528439060,9139,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,2006,GLQ,Y,1432,2,0,3,1,Gd,7,1,2.0,Y,245000
793,592,534175080,10140,Inside,NWAmes,RRAn,1Fam,1Story,7,5,1998,1999,LwQ,Y,1680,2,0,3,1,Gd,7,1,2.0,Y,213250
794,1255,535375140,10122,Inside,OldTown,Norm,1Fam,1Story,4,6,1948,1950,NB,N,869,1,0,1,1,TA,3,0,1.0,N,89900
795,355,527162110,10141,Corner,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,Unf,Y,1718,2,1,3,1,TA,7,1,2.0,Y,185000
796,1676,527450030,2205,Inside,BrDale,Norm,Twnhs,2Story,6,6,1973,1973,ALQ,Y,1092,1,1,3,1,TA,6,0,1.0,Y,113500
797,2599,535377070,10914,Inside,NAmes,Artery,1Fam,1Story,3,3,1929,1950,Unf,N,715,1,0,2,1,TA,4,0,2.0,N,68000
798,312,914476520,9196,Inside,Mitchel,Norm,1Fam,1Story,7,5,2003,2003,Unf,Y,1560,2,0,3,1,Gd,7,0,2.0,Y,201000
799,1124,528477040,9803,Inside,Somerst,Norm,1Fam,2Story,7,5,2005,2005,GLQ,Y,1768,2,1,3,1,Gd,7,0,2.0,Y,226700
800,1702,528118050,17169,CulDSac,NridgHt,Norm,1Fam,1Story,10,5,2007,2007,GLQ,Y,2290,2,1,2,1,Ex,7,1,3.0,Y,500067
801,2434,528235190,9171,Inside,Gilbert,Norm,1Fam,2Story,7,5,2004,2005,Unf,Y,1598,2,1,3,1,Gd,7,1,2.0,Y,201490
802,1432,907126030,9750,Inside,CollgCr,Norm,1Fam,1Story,5,7,1994,1994,GLQ,Y,990,1,0,3,1,TA,5,0,2.0,Y,155000
803,689,535476110,8604,Inside,NAmes,Norm,Duplex,SFoyer,5,7,1978,1978,GLQ,Y,941,1,0,2,1,Gd,4,0,2.0,Y,145000
804,1349,903235010,6155,FR3,BrkSide,RRNn,1Fam,2Story,6,8,1920,1999,Unf,Y,1362,2,0,3,1,TA,6,0,2.0,Y,128000
805,1759,528290170,9487,Inside,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,GLQ,Y,1690,2,1,3,1,TA,7,1,2.0,Y,187000
806,893,908186080,3675,Inside,Edwards,Norm,TwnhsE,SFoyer,6,5,2005,2006,GLQ,Y,1072,1,0,2,1,TA,5,0,2.0,Y,145500
807,944,911104060,10200,Inside,IDOTRR,Norm,1Fam,1Story,4,6,1925,1950,Unf,N,572,1,0,2,1,TA,4,0,1.0,N,75000
808,2109,906382020,11750,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2006,GLQ,Y,1546,2,0,3,1,Gd,7,0,3.0,Y,217000
809,316,916386010,11896,Corner,Timber,Norm,1Fam,1Story,7,5,2008,2008,GLQ,Y,1346,2,0,3,1,Gd,6,1,3.0,Y,220000
810,2529,534129230,10400,Inside,NWAmes,Norm,1Fam,2Story,6,5,1972,1972,Rec,Y,1790,1,2,4,1,TA,8,1,2.0,Y,165150
811,1448,907202160,10970,Inside,CollgCr,Norm,1Fam,SLvl,6,6,1978,1978,GLQ,Y,1026,1,0,3,1,TA,5,0,2.0,Y,147000
812,871,907275090,11883,Inside,CollgCr,Norm,1Fam,1Story,7,5,1996,1996,GLQ,Y,1504,2,0,3,1,Gd,6,1,2.0,Y,203000
813,142,535152150,10552,Inside,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Rec,Y,1700,1,1,4,1,Gd,6,1,2.0,Y,165500
814,1515,909101060,8248,Inside,Edwards,Norm,1Fam,1Story,3,3,1914,1950,BLQ,N,864,1,0,2,1,TA,5,0,0.0,N,67000
815,1970,535476360,9760,Inside,NAmes,Norm,1Fam,2Story,6,8,1964,1993,BLQ,Y,1851,2,1,3,1,Gd,7,1,2.0,Y,187000
816,572,533221040,2998,Inside,Somerst,Norm,TwnhsE,2Story,6,5,2000,2000,GLQ,Y,1512,2,1,2,1,Gd,4,0,2.0,Y,180000
817,2200,909251040,6821,Inside,Crawfor,Norm,1Fam,1.5Fin,6,7,1921,2005,BLQ,Y,1298,2,0,2,1,TA,8,1,1.0,P,146500
818,2147,907252190,11354,Inside,CollgCr,Norm,1Fam,1Story,7,5,2000,2000,GLQ,Y,1673,2,0,3,1,Gd,7,1,2.0,Y,270000
819,249,906225210,9069,Inside,SawyerW,Norm,1Fam,SFoyer,6,6,1992,1992,GLQ,Y,996,1,0,2,1,Gd,5,0,2.0,Y,147000
820,162,535450210,8064,Inside,NAmes,Artery,1Fam,1.5Fin,6,8,1948,2004,ALQ,Y,1224,1,0,3,1,TA,5,0,1.0,Y,132000
821,664,535383070,5400,Corner,OldTown,Artery,1Fam,1.5Fin,4,6,1920,1950,ALQ,Y,1374,1,0,2,1,TA,6,0,1.0,Y,105000
822,1516,909101180,5687,Inside,SWISU,Norm,2fmCon,2Story,5,6,1912,2000,Rec,N,1716,2,0,6,1,Fa,9,0,0.0,N,135900
